Year,Duration,Rating,Votes,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_Unknown,Genre_War,Genre_Western,Director_Avg_Rating,Actor 1_Avg_Rating,Actor 2_Avg_Rating,Actor 3_Avg_Rating,Num_Genres,Decade_1940s,Decade_1950s,Decade_1960s,Decade_1970s,Decade_1980s,Decade_1990s,Decade_2000s,Decade_2010s
2004,144.0,2.4,264.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,4.133333333333334,5.185714285714285,1,False,False,False,False,False,False,True,False
1968,170.0,5.5,21.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,6.4368,5.933333333333334,6.664705882352941,3,False,False,True,False,False,False,False,False
1943,132.29447957614084,5.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,6.7504,6.6235,6.521232876712329,1,True,False,False,False,False,False,False,False
1953,132.29447957614084,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,5.0,3.65,6.485714285714286,2,False,True,False,False,False,False,False,False
1943,132.29447957614084,5.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.75,5.933333333333334,5.75,6.521232876712329,1,True,False,False,False,False,False,False,False
1986,132.29447957614084,5.5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,5.5,5.25,5.15,1,False,False,False,False,True,False,False,False
2018,72.0,7.4,150.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1000000000000005,7.4,6.1000000000000005,7.4,1,False,False,False,False,False,False,False,True
1982,105.0,5.5,28.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.411111111111111,5.303846153846154,4.8999999999999995,6.238461538461538,3,False,False,False,False,True,False,False,False
1977,132.0,5.1,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.65,5.9714285714285715,6.161904761904762,1,False,False,False,True,False,False,False,False
2019,107.0,7.6,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.8,5.7,6.558333333333334,1,False,False,False,False,False,False,False,True
1982,154.0,6.4,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.2,6.1000000000000005,5.720000000000001,1,False,False,False,False,True,False,False,False
2013,157.0,5.4,568.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,5.4,6.3999999999999995,4.566666666666666,3,False,False,False,False,False,False,False,True
1991,132.29447957614084,6.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,6.35,6.6,6.140909090909091,1,False,False,False,False,False,True,False,False
1950,115.0,6.7,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1,6.7,6.340000000000001,6.7625,2,True,False,False,False,False,False,False,False
1968,175.0,6.8,196.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.776470588235294,7.002777777777777,6.815625,7.0,2,False,False,True,False,False,False,False,False
1993,153.0,6.5,97.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566666666666666,5.588235294117647,4.891666666666667,5.0200000000000005,3,False,False,False,False,False,True,False,False
1991,142.0,6.7,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.800000000000001,6.7,6.528571428571429,5.828947368421052,1,False,False,False,False,False,True,False,False
1969,168.0,6.2,149.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.972727272727273,5.742537313432836,6.396774193548388,6.718181818181819,3,False,False,True,False,False,False,False,False
1993,158.0,5.0,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.800000000000001,5.300714285714286,5.619047619047619,4.895652173913043,2,False,False,False,False,False,True,False,False
2009,78.0,7.6,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68,7.6,7.6,7.6,1,False,False,False,False,False,False,True,False
1977,138.0,5.4,34.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,5.302272727272728,6.2,5.966666666666666,2,False,False,False,True,False,False,False,False
2016,145.0,4.2,266.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,5.7,5.955172413793103,1,False,False,False,False,False,False,False,True
1977,148.0,5.3,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333333333,6.34,6.242105263157894,5.366666666666667,2,False,False,False,True,False,False,False,False
1948,138.0,7.4,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.145454545454545,7.34074074074074,6.75,7.2,2,True,False,False,False,False,False,False,False
1967,132.29447957614084,6.2,29.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.038461538461538,5.903333333333333,6.437837837837837,6.666666666666667,2,False,False,True,False,False,False,False,False
1994,139.0,4.6,227.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.866666666666666,4.78,4.847058823529412,5.145454545454545,3,False,False,False,False,False,True,False,False
1994,132.29447957614084,3.1,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.997368421052632,3.1,4.966666666666666,4.570588235294117,2,False,False,False,False,False,True,False,False
1994,133.0,4.1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997368421052632,4.1,4.785714285714286,5.791176470588235,1,False,False,False,False,False,True,False,False
1970,132.29447957614084,3.7,14.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.314285714285715,5.925,3.7,5.621428571428572,3,False,False,True,False,False,False,False,False
1986,132.29447957614084,4.1,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.27741935483871,5.300714285714286,5.764102564102564,5.144444444444444,3,False,False,False,False,True,False,False,False
1987,170.0,5.3,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175757575757576,5.742537313432836,5.714285714285714,6.0649999999999995,1,False,False,False,False,True,False,False,False
1990,132.29447957614084,4.2,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6000000000000005,4.2,3.6,5.575,1,False,False,False,False,True,False,False,False
1990,180.0,4.8,101.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,5.022033898305085,5.375757575757576,5.0200000000000005,2,False,False,False,False,True,False,False,False
1993,137.0,4.8,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997368421052632,5.742537313432836,5.027777777777778,5.791176470588235,1,False,False,False,False,False,True,False,False
1988,138.0,3.4,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1,3.4,4.616666666666666,4.933333333333334,2,False,False,False,False,True,False,False,False
1991,132.29447957614084,5.7,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.800000000000001,5.7,5.7,5.7,2,False,False,False,False,False,True,False,False
1989,151.0,5.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.225,5.0,5.592592592592593,5.277777777777778,1,False,False,False,False,True,False,False,False
2011,132.29447957614084,3.6,23.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.071428571428571,4.95,5.5,4.871428571428572,3,False,False,False,False,False,False,False,True
1947,132.29447957614084,6.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,6.792307692307692,6.0,6.0,1,True,False,False,False,False,False,False,False
1988,132.29447957614084,4.8,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.725,4.6625,5.0,4.949999999999999,1,False,False,False,False,True,False,False,False
2001,78.0,3.1,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1,3.1,5.9399999999999995,1,False,False,False,False,False,False,True,False
2009,117.0,5.0,381.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.277777777777778,5.769230769230769,6.1,3,False,False,False,False,False,False,True,False
2000,153.0,4.2,274.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.602857142857142,4.933333333333334,5.3,3,False,False,False,False,False,True,False,False
1982,132.29447957614084,4.8,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,5.05,6.08,4.8,1,False,False,False,False,True,False,False,False
1953,150.0,7.2,275.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.5375,7.34074074074074,7.364705882352942,6.975,3,False,True,False,False,False,False,False,False
1971,132.29447957614084,6.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,5.8100000000000005,5.675,5.2250000000000005,1,False,False,False,True,False,False,False,False
1978,135.0,6.0,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.133333333333333,6.388571428571429,6.792857142857143,6.291304347826086,2,False,False,False,True,False,False,False,False
1993,149.0,6.0,448.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.925,5.123636363636364,5.699999999999999,5.341176470588235,2,False,False,False,False,False,True,False,False
1977,150.0,6.8,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1375,6.069999999999999,6.253846153846154,6.575,1,False,False,False,True,False,False,False,False
1944,132.29447957614084,3.2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.25,3.2,4.800000000000001,5.85,2,True,False,False,False,False,False,False,False
1987,116.0,5.5,281.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414893617021277,5.532500000000001,6.25,5.983333333333333,1,False,False,False,False,True,False,False,False
1947,132.29447957614084,4.1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.371428571428572,4.1,6.12,4.1,2,True,False,False,False,False,False,False,False
1963,144.0,5.6,52.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6000000000000005,6.4368,6.476923076923077,5.946153846153846,2,False,False,True,False,False,False,False,False
1935,132.29447957614084,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,False
2003,46.0,3.1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.8666666666666667,3.1,3.1,1,False,False,False,False,False,False,True,False
1990,164.0,4.7,586.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,6.063247863247863,5.4975000000000005,5.4,3,False,False,False,False,True,False,False,False
1985,153.0,5.1,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,5.123636363636364,5.523809523809524,6.336363636363637,2,False,False,False,False,True,False,False,False
1993,132.29447957614084,5.6,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036363636363637,5.199999999999999,6.528571428571429,6.32,1,False,False,False,False,False,True,False,False
1992,147.0,5.3,144.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.720000000000001,6.328571428571428,5.640909090909091,5.71025641025641,2,False,False,False,False,False,True,False,False
2001,132.29447957614084,4.7,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.997368421052632,5.742537313432836,5.675,5.230434782608696,2,False,False,False,False,False,False,True,False
2006,132.29447957614084,6.0,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.066666666666666,5.361538461538462,5.7125,1,False,False,False,False,False,False,True,False
2006,132.29447957614084,5.7,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.15,5.7,5.7,1,False,False,False,False,False,False,True,False
1976,170.0,3.5,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.125,5.5600000000000005,5.689873417721519,5.141666666666667,2,False,False,False,True,False,False,False,False
2000,132.29447957614084,5.8,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,4.666666666666667,4.891666666666667,5.71025641025641,3,False,False,False,False,False,True,False,False
2000,128.0,4.3,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5.303846153846154,5.98,4.9,2,False,False,False,False,False,True,False,False
1991,123.0,3.1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.35,4.164285714285714,4.859999999999999,4.9799999999999995,2,False,False,False,False,False,True,False,False
1976,132.29447957614084,4.5,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.85,6.0,4.5,1,False,False,False,True,False,False,False,False
1984,157.0,5.8,65.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.446666666666667,6.376271186440678,6.300000000000001,6.775,2,False,False,False,False,True,False,False,False
1988,128.0,5.0,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21875,5.0,4.616666666666666,5.0200000000000005,2,False,False,False,False,True,False,False,False
1990,132.0,3.3,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175757575757576,5.300714285714286,5.403125,4.35,1,False,False,False,False,True,False,False,False
1985,132.29447957614084,5.3,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6000000000000005,5.3,5.3,5.828947368421052,1,False,False,False,False,True,False,False,False
1984,137.0,5.6,79.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.088888888888889,5.532500000000001,6.25,5.6,3,False,False,False,False,True,False,False,False
1973,132.29447957614084,7.3,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,7.3,5.071428571428571,6.157894736842105,1,False,False,False,True,False,False,False,False
1993,132.29447957614084,3.8,14.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,5.300714285714286,5.375757575757576,3.8499999999999996,2,False,False,False,False,False,True,False,False
1993,162.0,4.4,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.025,4.825,4.4,5.846153846153846,1,False,False,False,False,False,True,False,False
2007,137.0,6.2,35.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,5.890909090909091,6.75,6.558333333333334,3,False,False,False,False,False,False,True,False
1968,121.0,6.7,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6,5.903333333333333,6.436,6.775,2,False,False,True,False,False,False,False,False
1994,132.29447957614084,3.3,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3,4.366666666666666,5.7375,3.3,2,False,False,False,False,False,True,False,False
2000,132.29447957614084,4.4,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.130769230769231,5.532500000000001,4.94,4.825,3,False,False,False,False,False,True,False,False
1985,132.29447957614084,6.6,158.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.800000000000001,6.376271186440678,6.25,6.291304347826086,1,False,False,False,False,True,False,False,False
1986,164.0,7.1,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.063247863247863,5.764102564102564,5.25625,3,False,False,False,False,True,False,False,False
1988,148.0,5.2,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,5.703703703703703,5.375757575757576,5.334782608695653,2,False,False,False,False,True,False,False,False
1989,149.0,4.1,53.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.471428571428571,5.302272727272728,6.075,4.895652173913043,3,False,False,False,False,True,False,False,False
1989,120.0,5.0,21.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.533333333333334,5.8133333333333335,6.211111111111111,3,False,False,False,False,True,False,False,False
1991,132.29447957614084,4.8,47.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8,5.433333333333334,4.0,4.825,1,False,False,False,False,False,True,False,False
1975,132.29447957614084,5.5,29.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.314285714285715,5.300714285714286,6.396774193548388,6.279999999999999,3,False,False,False,True,False,False,False,False
1978,132.29447957614084,5.6,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.945454545454546,5.5600000000000005,5.9714285714285715,6.136,1,False,False,False,True,False,False,False,False
1958,132.29447957614084,6.4,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633333333333333,6.38,6.05,6.268,1,False,True,False,False,False,False,False,False
1989,171.0,4.9,34.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175757575757576,5.303846153846154,4.4,5.4799999999999995,3,False,False,False,False,True,False,False,False
1977,132.29447957614084,4.8,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.175757575757576,6.095081967213115,6.242105263157894,5.4,1,False,False,False,True,False,False,False,False
1980,132.29447957614084,4.9,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.86,5.303846153846154,4.9,6.140909090909091,2,False,False,False,True,False,False,False,False
2002,132.29447957614084,2.5,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.8666666666666667,2.5,4.414285714285714,1,False,False,False,False,False,False,True,False
1979,126.0,6.3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1000000000000005,6.225,6.3133333333333335,5.8500000000000005,2,False,False,False,True,False,False,False,False
1966,153.0,6.9,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.376271186440678,6.3,6.9,1,False,False,True,False,False,False,False,False
1990,160.0,7.3,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,5.65,7.3,7.3,2,False,False,False,False,True,False,False,False
1997,138.0,2.8,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.057142857142857,5.433333333333334,5.166666666666667,4.7,1,False,False,False,False,False,True,False,False
1975,139.0,6.3,44.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.800000000000001,6.4368,6.686206896551725,6.291304347826086,3,False,False,False,True,False,False,False,False
1980,144.0,7.9,887.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.1461538461538465,6.025531914893617,6.25,5.828947368421052,3,False,False,False,True,False,False,False,False
2010,115.0,7.0,35.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.190322580645161,5.322857142857143,6.066666666666666,5.5181818181818185,3,False,False,False,False,False,False,True,False
1998,132.29447957614084,4.6,93.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.933333333333334,4.602857142857142,4.847058823529412,6.1875,3,False,False,False,False,False,True,False,False
2012,116.0,5.4,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4,5.533333333333334,7.05,5.4,1,False,False,False,False,False,False,False,True
2001,177.0,7.2,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.666666666666667,6.647222222222222,5.120588235294117,5.688235294117647,2,False,False,False,False,False,False,True,False
2007,152.0,3.0,922.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.65,4.85,3.7,1,False,False,False,False,False,False,True,False
2018,107.0,7.7,72.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.222222222222222,7.7,6.4,7.7,2,False,False,False,False,False,False,False,True
2001,150.0,4.8,35.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.574193548387097,4.8,5.024,5.523529411764706,3,False,False,False,False,False,False,True,False
2008,99.0,7.7,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5200000000000005,5.914285714285714,6.45,7.7,3,False,False,False,False,False,False,True,False
1967,163.0,6.5,81.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.6454545454545455,6.264772727272727,6.923076923076923,6.215909090909091,3,False,False,True,False,False,False,False,False
1982,143.0,6.4,53.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.471428571428571,5.303846153846154,5.88,6.133333333333333,3,False,False,False,False,True,False,False,False
2009,132.29447957614084,5.8,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.8,5.8,5.8,1,False,False,False,False,False,False,True,False
1984,130.0,6.4,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.488888888888889,5.922033898305084,6.075,5.846153846153846,1,False,False,False,False,True,False,False,False
1972,132.29447957614084,6.1,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.945454545454546,6.388571428571429,6.087999999999999,6.0375,1,False,False,False,True,False,False,False,False
1956,132.29447957614084,2.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.566666666666666,5.588235294117647,6.04,5.2,1,False,True,False,False,False,False,False,False
1970,177.0,6.4,211.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.1,6.376271186440678,6.656000000000001,5.936842105263158,3,False,False,True,False,False,False,False,False
2004,149.0,5.7,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.028571428571429,5.4817073170731705,5.714285714285714,5.638461538461538,3,False,False,False,False,False,False,True,False
2003,160.0,5.6,102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.845454545454545,5.6,5.6,1,False,False,False,False,False,False,True,False
1980,138.0,6.4,58.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.776470588235294,6.376271186440678,6.087999999999999,6.136,3,False,False,False,True,False,False,False,False
1960,132.29447957614084,4.9,8.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6000000000000005,6.4368,6.781818181818181,5.946153846153846,2,False,True,False,False,False,False,False,False
1968,132.29447957614084,5.7,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466666666666666,5.7,6.75,5.7,1,False,False,True,False,False,False,False,False
1975,133.0,8.1,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.521052631578947,7.699999999999999,6.686206896551725,6.157142857142857,2,False,False,False,True,False,False,False,False
1964,132.29447957614084,6.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.075,6.251851851851852,6.437837837837837,5.5,3,False,False,True,False,False,False,False,False
1985,144.0,6.1,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21875,6.264772727272727,6.198591549295775,5.584848484848485,1,False,False,False,False,True,False,False,False
1952,136.0,7.4,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.792307692307692,6.800000000000001,7.533333333333334,1,False,True,False,False,False,False,False,False
1990,145.0,4.8,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,6.069999999999999,5.449999999999999,4.8,1,False,False,False,False,True,False,False,False
1959,132.29447957614084,6.6,31.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.6,5.814285714285715,6.275,6.664705882352941,2,False,True,False,False,False,False,False,False
1979,132.29447957614084,5.6,5.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.691666666666666,5.6,6.14,2,False,False,False,True,False,False,False,False
2019,94.0,6.6,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.6,6.6,6.6,1,False,False,False,False,False,False,False,True
1972,132.29447957614084,6.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857142857142857,5.691666666666666,6.0,6.052173913043478,1,False,False,False,True,False,False,False,False
2004,132.29447957614084,7.4,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,7.4,7.4,6.521232876712329,1,False,False,False,False,False,False,True,False
1993,170.0,6.7,35.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193023255813954,4.78,5.5125,5.71025641025641,3,False,False,False,False,False,True,False,False
